Area Name,Area Type,Year,Month,Seasonally Adjusted(Y/N),Status,Labor Force,Employment,Unemployment,Unemployment Rate,Calc_LF,Calc LF,Calculated Rate
Shasta County,County,1990,Annual,N,Final,67800,61900,5800,8.6,67700,67700,8.55457227138643
Shasta County,County,1991,Annual,N,Final,68300,60800,7500,11.0,68300,68300,10.980966325036604
Shasta County,County,1992,Annual,N,Final,72900,63300,9600,13.2,72900,72900,13.168724279835391
Shasta County,County,1993,Annual,N,Final,73100,63900,9200,12.6,73100,73100,12.585499316005471
Shasta County,County,1994,Annual,N,Final,72500,63600,8800,12.2,72400,72400,12.137931034482758
Shasta County,County,1995,Annual,N,Final,72000,63800,8200,11.3,72000,72000,11.38888888888889
Shasta County,County,1996,Annual,N,Final,71800,64600,7300,10.1,71900,71900,10.167130919220057
Shasta County,County,1997,Annual,N,Final,72600,65900,6700,9.3,72600,72600,9.228650137741047
Shasta County,County,1998,Annual,N,Final,72100,65600,6500,9.1,72100,72100,9.015256588072122
Shasta County,County,1999,Annual,N,Final,72200,67000,5100,7.1,72100,72100,7.063711911357341
Shasta County,County,2000,Annual,N,Final,74900,70400,4500,6.0,74900,74900,6.008010680907877
Shasta County,County,2001,Annual,N,Final,77700,72700,4900,6.4,77600,77600,6.306306306306306
Shasta County,County,2002,Annual,N,Final,81500,75600,5900,7.2,81500,81500,7.2392638036809815
Shasta County,County,2003,Annual,N,Final,82700,76400,6300,7.6,82700,82700,7.617896009673519
Shasta County,County,2004,Annual,N,Final,82700,76500,6300,7.6,82800,82800,7.617896009673519
Shasta County,County,2005,Annual,N,Final,82200,76300,5900,7.2,82200,82200,7.177615571776156
Shasta County,County,2006,Annual,N,Final,83100,77600,5500,6.6,83100,83100,6.618531889290012
Shasta County,County,2007,Annual,N,Final,83300,77100,6200,7.4,83300,83300,7.44297719087635
Shasta County,County,2008,Annual,N,Final,83400,75000,8400,10.1,83400,83400,10.071942446043165
Shasta County,County,2009,Annual,N,Final,85100,72500,12600,14.8,85100,85100,14.806110458284373
Shasta County,County,2010,Annual,N,Final,78600,65300,13300,16.9,78600,78600,16.921119592875318
Shasta County,County,2011,Annual,N,Final,76800,64500,12200,16.0,76700,76700,15.885416666666666
Shasta County,County,2012,Annual,N,Final,75800,65000,10800,14.2,75800,75800,14.24802110817942
Shasta County,County,2013,Annual,N,Final,75100,66100,9000,11.9,75100,75100,11.984021304926765
Shasta County,County,2014,Annual,N,Final,74800,67500,7300,9.7,74800,74800,9.759358288770054
Shasta County,County,2015,Annual,N,Final,74100,68400,5800,7.8,74200,74200,7.827260458839406
Shasta County,County,2016,Annual,N,Final,76400,71200,5200,6.8,76400,76400,6.806282722513089
Shasta County,County,2017,Annual,N,Final,76200,71800,4300,5.7,76100,76100,5.6430446194225725
Shasta County,County,2018,Annual,N,Final,76000,72300,3700,4.9,76000,76000,4.868421052631579
Shasta County,County,2019,Annual,N,Final,76300,72800,3500,4.6,76300,76300,4.587155963302752
Shasta County,County,2020,Annual,N,Final,76600,70100,6500,8.5,76600,76600,8.485639686684072
Shasta County,County,2021,Annual,N,Final,76300,71200,5100,6.6,76300,76300,6.684141546526867
Shasta County,County,2022,Annual,N,Final,76200,72800,3400,4.5,76200,76200,4.4619422572178475
Shasta County,County,2023,Annual,N,Final,78000,74200,3800,4.8,78000,78000,4.871794871794872
Shasta County,County,2024,Annual,N,Final,79300,75000,4200,5.3,79200,79200,5.296343001261034
Sierra County,County,1990,Annual,N,Final,1630,1450,180,10.9,1630,1630,11.042944785276074
Sierra County,County,1991,Annual,N,Final,1650,1470,180,10.9,1650,1650,10.909090909090908
Sierra County,County,1992,Annual,N,Final,1710,1520,190,11.2,1710,1710,11.11111111111111
Sierra County,County,1993,Annual,N,Final,1810,1610,200,11.1,1810,1810,11.049723756906078
Sierra County,County,1994,Annual,N,Final,1780,1590,180,10.2,1770,1770,10.112359550561797
Sierra County,County,1995,Annual,N,Final,1690,1530,160,9.7,1690,1690,9.467455621301776
Sierra County,County,1996,Annual,N,Final,1730,1530,200,11.3,1730,1730,11.560693641618498
Sierra County,County,1997,Annual,N,Final,1720,1540,180,10.5,1720,1720,10.465116279069768
Sierra County,County,1998,Annual,N,Final,1630,1440,190,11.8,1630,1630,11.65644171779141
Sierra County,County,1999,Annual,N,Final,1620,1470,150,9.2,1620,1620,9.25925925925926
Sierra County,County,2000,Annual,N,Final,1800,1700,100,5.8,1800,1800,5.555555555555555
Sierra County,County,2001,Annual,N,Final,1670,1540,130,7.5,1670,1670,7.784431137724551
Sierra County,County,2002,Annual,N,Final,1650,1500,140,8.7,1640,1640,8.484848484848486
Sierra County,County,2003,Annual,N,Final,1640,1490,160,9.4,1650,1650,9.75609756097561
Sierra County,County,2004,Annual,N,Final,1590,1430,150,9.7,1580,1580,9.433962264150944
Sierra County,County,2005,Annual,N,Final,1590,1460,130,8.3,1590,1590,8.176100628930817
Sierra County,County,2006,Annual,N,Final,1600,1480,120,7.4,1600,1600,7.5
Sierra County,County,2007,Annual,N,Final,1630,1500,130,7.9,1630,1630,7.975460122699387
Sierra County,County,2008,Annual,N,Final,1610,1440,170,10.6,1610,1610,10.559006211180124
Sierra County,County,2009,Annual,N,Final,1620,1370,250,15.4,1620,1620,15.432098765432098
Sierra County,County,2010,Annual,N,Final,1610,1360,250,15.4,1610,1610,15.527950310559005
Sierra County,County,2011,Annual,N,Final,1600,1360,240,14.9,1600,1600,15.0
Sierra County,County,2012,Annual,N,Final,1470,1250,210,14.4,1460,1460,14.285714285714285
Sierra County,County,2013,Annual,N,Final,1450,1260,190,12.8,1450,1450,13.10344827586207
Sierra County,County,2014,Annual,N,Final,1410,1270,140,10.2,1410,1410,9.929078014184398
Sierra County,County,2015,Annual,N,Final,1360,1240,120,8.7,1360,1360,8.823529411764707
Sierra County,County,2016,Annual,N,Final,1360,1250,100,7.7,1350,1350,7.352941176470589
Sierra County,County,2017,Annual,N,Final,1290,1210,90,6.7,1300,1300,6.976744186046512
Sierra County,County,2018,Annual,N,Final,1270,1190,80,6.2,1270,1270,6.299212598425196
Sierra County,County,2019,Annual,N,Final,1330,1260,70,5.5,1330,1330,5.263157894736842
Sierra County,County,2020,Annual,N,Final,1290,1180,110,8.4,1290,1290,8.527131782945736
Sierra County,County,2021,Annual,N,Final,1300,1220,80,6.3,1300,1300,6.153846153846154
Sierra County,County,2022,Annual,N,Final,1290,1230,60,4.5,1290,1290,4.651162790697675
Sierra County,County,2023,Annual,N,Final,1310,1240,70,5.0,1310,1310,5.343511450381679
Sierra County,County,2024,Annual,N,Final,1360,1290,70,5.4,1360,1360,5.147058823529411
Siskiyou County,County,1990,Annual,N,Final,19460,17080,2370,12.2,19450,19450,12.178828365878726
Siskiyou County,County,1991,Annual,N,Final,19160,16610,2550,13.3,19160,19160,13.308977035490605
Siskiyou County,County,1992,Annual,N,Final,19410,16350,3070,15.8,19420,19420,15.816589386913963
Siskiyou County,County,1993,Annual,N,Final,19300,16300,3000,15.5,19300,19300,15.544041450777202
Siskiyou County,County,1994,Annual,N,Final,19380,16650,2730,14.1,19380,19380,14.086687306501547
Siskiyou County,County,1995,Annual,N,Final,18830,16130,2700,14.3,18830,18830,14.338821030270847
Siskiyou County,County,1996,Annual,N,Final,18610,16040,2570,13.8,18610,18610,13.809779688339601
Siskiyou County,County,1997,Annual,N,Final,18540,16270,2260,12.2,18530,18530,12.189859762675297
Siskiyou County,County,1998,Annual,N,Final,18330,16010,2310,12.6,18320,18320,12.60229132569558
Siskiyou County,County,1999,Annual,N,Final,17590,15750,1840,10.4,17590,17590,10.46048891415577
Siskiyou County,County,2000,Annual,N,Final,19160,17730,1430,7.5,19160,19160,7.463465553235908
Siskiyou County,County,2001,Annual,N,Final,18980,17450,1540,8.1,18990,18990,8.113804004214963
Siskiyou County,County,2002,Annual,N,Final,19040,17330,1720,9.0,19050,19050,9.033613445378151
Siskiyou County,County,2003,Annual,N,Final,19290,17440,1850,9.6,19290,19290,9.590461378952824
Siskiyou County,County,2004,Annual,N,Final,19050,17240,1800,9.5,19040,19040,9.448818897637794
Siskiyou County,County,2005,Annual,N,Final,18760,17070,1690,9.0,18760,18760,9.008528784648187
Siskiyou County,County,2006,Annual,N,Final,18740,17250,1500,8.0,18750,18750,8.004268943436498
Siskiyou County,County,2007,Annual,N,Final,18970,17370,1600,8.4,18970,18970,8.434370057986294
Siskiyou County,County,2008,Annual,N,Final,19400,17420,1980,10.2,19400,19400,10.206185567010309
Siskiyou County,County,2009,Annual,N,Final,19900,16970,2930,14.7,19900,19900,14.723618090452263
Siskiyou County,County,2010,Annual,N,Final,19660,16320,3340,17.0,19660,19660,16.98880976602238
Siskiyou County,County,2011,Annual,N,Final,19360,16070,3290,17.0,19360,19360,16.99380165289256
Siskiyou County,County,2012,Annual,N,Final,18830,15880,2950,15.7,18830,18830,15.66648964418481
Siskiyou County,County,2013,Annual,N,Final,18250,15830,2420,13.3,18250,18250,13.26027397260274
Siskiyou County,County,2014,Annual,N,Final,18000,15980,2020,11.2,18000,18000,11.222222222222221
Siskiyou County,County,2015,Annual,N,Final,17890,16210,1680,9.4,17890,17890,9.390721073225265
Siskiyou County,County,2016,Annual,N,Final,17170,15640,1530,8.9,17170,17170,8.91089108910891
Siskiyou County,County,2017,Annual,N,Final,17080,15770,1310,7.6,17080,17080,7.669789227166277
Siskiyou County,County,2018,Annual,N,Final,16640,15460,1180,7.1,16640,16640,7.091346153846153
Siskiyou County,County,2019,Annual,N,Final,16480,15350,1130,6.9,16480,16480,6.856796116504854
Siskiyou County,County,2020,Annual,N,Final,16300,14600,1700,10.4,16300,16300,10.429447852760736
Siskiyou County,County,2021,Annual,N,Final,16020,14650,1360,8.5,16010,16010,8.489388264669163
Siskiyou County,County,2022,Annual,N,Final,15900,14930,970,6.1,15900,15900,6.10062893081761
Siskiyou County,County,2023,Annual,N,Final,16070,15010,1060,6.6,16070,16070,6.596141879278158
Siskiyou County,County,2024,Annual,N,Final,16280,15140,1140,7.0,16280,16280,7.002457002457002
Solano County,County,1990,Annual,N,Final,165000,157100,7900,4.8,165000,165000,4.787878787878788
Solano County,County,1991,Annual,N,Final,166700,156100,10500,6.3,166600,166600,6.29874025194961
Solano County,County,1992,Annual,N,Final,173100,160300,12900,7.4,173200,173200,7.452339688041594
Solano County,County,1993,Annual,N,Final,174600,160300,14300,8.2,174600,174600,8.190148911798396
Solano County,County,1994,Annual,N,Final,174800,161300,13500,7.7,174800,174800,7.723112128146453
Solano County,County,1995,Annual,N,Final,171500,157900,13600,7.9,171500,171500,7.93002915451895
Solano County,County,1996,Annual,N,Final,173300,159800,13500,7.8,173300,173300,7.789959607616849
Solano County,County,1997,Annual,N,Final,177800,166200,11700,6.6,177900,177900,6.580427446569178
Solano County,County,1998,Annual,N,Final,182100,172000,10100,5.6,182100,182100,5.546403075233388
Solano County,County,1999,Annual,N,Final,188900,180200,8800,4.6,189000,189000,4.658549497088407
Solano County,County,2000,Annual,N,Final,194400,185400,8900,4.6,194300,194300,4.578189300411522
Solano County,County,2001,Annual,N,Final,197200,188100,9100,4.6,197200,197200,4.614604462474645
Solano County,County,2002,Annual,N,Final,202600,190800,11800,5.8,202600,202600,5.824284304047384
Solano County,County,2003,Annual,N,Final,206100,193000,13100,6.3,206100,206100,6.3561377971858315
Solano County,County,2004,Annual,N,Final,207100,195000,12000,5.8,207000,207000,5.794302269435056
Solano County,County,2005,Annual,N,Final,209800,198600,11200,5.3,209800,209800,5.338417540514776
Solano County,County,2006,Annual,N,Final,209500,199300,10200,4.9,209500,209500,4.868735083532219
Solano County,County,2007,Annual,N,Final,210300,199300,11000,5.2,210300,210300,5.230622919638612
Solano County,County,2008,Annual,N,Final,213200,198500,14700,6.9,213200,213200,6.894934333958725
Solano County,County,2009,Annual,N,Final,217200,193800,23400,10.8,217200,217200,10.773480662983426
Solano County,County,2010,Annual,N,Final,202600,176900,25700,12.7,202600,202600,12.685093780848963
Solano County,County,2011,Annual,N,Final,201400,176900,24500,12.2,201400,201400,12.164846077457796
Solano County,County,2012,Annual,N,Final,202100,180400,21700,10.7,202100,202100,10.737258782780803
Solano County,County,2013,Annual,N,Final,202500,184000,18500,9.2,202500,202500,9.135802469135802
Solano County,County,2014,Annual,N,Final,202600,187200,15400,7.6,202600,202600,7.601184600197433
Solano County,County,2015,Annual,N,Final,204900,192300,12600,6.1,204900,204900,6.149341142020498
Solano County,County,2016,Annual,N,Final,214000,202500,11500,5.4,214000,214000,5.373831775700935
Solano County,County,2017,Annual,N,Final,214800,204700,10000,4.7,214700,214700,4.655493482309125
Solano County,County,2018,Annual,N,Final,215900,207600,8300,3.8,215900,215900,3.844372394627142
Solano County,County,2019,Annual,N,Final,215500,207400,8000,3.7,215400,215400,3.7122969837587005
Solano County,County,2020,Annual,N,Final,209900,190200,19700,9.4,209900,209900,9.385421629347308
Solano County,County,2021,Annual,N,Final,208200,193200,15000,7.2,208200,208200,7.204610951008646
Solano County,County,2022,Annual,N,Final,209700,201000,8700,4.1,209700,209700,4.148783977110158
Solano County,County,2023,Annual,N,Final,214000,204600,9400,4.4,214000,214000,4.392523364485982
Solano County,County,2024,Annual,N,Final,216300,205600,10800,5.0,216400,216400,4.993065187239944
Sonoma County,County,1990,Annual,N,Final,206500,198500,8000,3.9,206500,206500,3.87409200968523
Sonoma County,County,1991,Annual,N,Final,212100,200200,11900,5.6,212100,212100,5.6105610561056105
Sonoma County,County,1992,Annual,N,Final,217200,201800,15400,7.1,217200,217200,7.0902394106813995
Sonoma County,County,1993,Annual,N,Final,220000,205400,14600,6.6,220000,220000,6.636363636363636
Sonoma County,County,1994,Annual,N,Final,223600,210400,13200,5.9,223600,223600,5.903398926654741
Sonoma County,County,1995,Annual,N,Final,223300,211000,12400,5.5,223400,223400,5.553067622033139
Sonoma County,County,1996,Annual,N,Final,228900,218600,10300,4.5,228900,228900,4.499781564001747
Sonoma County,County,1997,Annual,N,Final,237700,228600,9100,3.8,237700,237700,3.8283550694152293
Sonoma County,County,1998,Annual,N,Final,245500,237300,8200,3.3,245500,245500,3.340122199592668
Sonoma County,County,1999,Annual,N,Final,248900,242100,6800,2.7,248900,248900,2.7320208919244675
Sonoma County,County,2000,Annual,N,Final,253500,245100,8400,3.3,253500,253500,3.3136094674556213
Sonoma County,County,2001,Annual,N,Final,257900,248400,9500,3.7,257900,257900,3.683598293912369
Sonoma County,County,2002,Annual,N,Final,257300,244100,13200,5.1,257300,257300,5.130198212203654
Sonoma County,County,2003,Annual,N,Final,253700,239800,13900,5.5,253700,253700,5.478912100906583
Sonoma County,County,2004,Annual,N,Final,254900,242300,12600,4.9,254900,254900,4.943114947038054
Sonoma County,County,2005,Annual,N,Final,255000,243700,11300,4.4,255000,255000,4.431372549019608
Sonoma County,County,2006,Annual,N,Final,256000,245800,10200,4.0,256000,256000,3.9843749999999996
Sonoma County,County,2007,Annual,N,Final,259900,248700,11200,4.3,259900,259900,4.309349749903809
Sonoma County,County,2008,Annual,N,Final,262300,247200,15100,5.8,262300,262300,5.756767060617613
Sonoma County,County,2009,Annual,N,Final,259600,234300,25300,9.7,259600,259600,9.745762711864407
Sonoma County,County,2010,Annual,N,Final,244700,218100,26700,10.9,244800,244800,10.911319983653453
Sonoma County,County,2011,Annual,N,Final,245100,220100,25000,10.2,245100,245100,10.199918400652795
Sonoma County,County,2012,Annual,N,Final,245600,223700,21800,8.9,245500,245500,8.876221498371335
Sonoma County,County,2013,Annual,N,Final,249200,231400,17900,7.2,249300,249300,7.182985553772071
Sonoma County,County,2014,Annual,N,Final,255800,241300,14500,5.7,255800,255800,5.668491008600469
Sonoma County,County,2015,Annual,N,Final,257800,246200,11600,4.5,257800,257800,4.499612102404965
Sonoma County,County,2016,Annual,N,Final,257500,247100,10400,4.0,257500,257500,4.038834951456311
Sonoma County,County,2017,Annual,N,Final,258200,249300,8800,3.4,258100,258100,3.4082106893880715
Sonoma County,County,2018,Annual,N,Final,258200,251000,7200,2.8,258200,258200,2.78853601859024
Sonoma County,County,2019,Annual,N,Final,255100,248100,7000,2.7,255100,255100,2.7440219521756175
Sonoma County,County,2020,Annual,N,Final,243600,223900,19700,8.1,243600,243600,8.087027914614122
Sonoma County,County,2021,Annual,N,Final,240900,227500,13500,5.6,241000,241000,5.603985056039851
Sonoma County,County,2022,Annual,N,Final,244500,236700,7800,3.2,244500,244500,3.190184049079755
Sonoma County,County,2023,Annual,N,Final,246600,237800,8800,3.6,246600,246600,3.5685320356853207
Sonoma County,County,2024,Annual,N,Final,246600,236500,10200,4.1,246700,246700,4.13625304136253
Stanislaus County,County,1990,Annual,N,Final,180600,159200,21400,11.8,180600,180600,11.84939091915836
Stanislaus County,County,1991,Annual,N,Final,183700,156300,27400,14.9,183700,183700,14.915623298856831
Stanislaus County,County,1992,Annual,N,Final,191900,160100,31800,16.6,191900,191900,16.571130797290255
Stanislaus County,County,1993,Annual,N,Final,194000,161300,32700,16.9,194000,194000,16.855670103092784
Stanislaus County,County,1994,Annual,N,Final,193300,162400,30900,16.0,193300,193300,15.985514743921367
Stanislaus County,County,1995,Annual,N,Final,192100,162300,29700,15.5,192000,192000,15.460697553357628
Stanislaus County,County,1996,Annual,N,Final,194600,166500,28100,14.4,194600,194600,14.439876670092497
Stanislaus County,County,1997,Annual,N,Final,197900,171600,26300,13.3,197900,197900,13.28954017180394
Stanislaus County,County,1998,Annual,N,Final,201400,176700,24700,12.3,201400,201400,12.264150943396226
Stanislaus County,County,1999,Annual,N,Final,202200,180600,21500,10.7,202100,202100,10.633036597428289
Stanislaus County,County,2000,Annual,N,Final,207900,191800,16000,7.7,207800,207800,7.696007696007697
Stanislaus County,County,2001,Annual,N,Final,214400,196400,18000,8.4,214400,214400,8.395522388059701
Stanislaus County,County,2002,Annual,N,Final,219700,198300,21400,9.7,219700,219700,9.74055530268548
Stanislaus County,County,2003,Annual,N,Final,222600,200400,22200,10.0,222600,222600,9.973045822102426
Stanislaus County,County,2004,Annual,N,Final,224500,203800,20700,9.2,224500,224500,9.220489977728285
Stanislaus County,County,2005,Annual,N,Final,228000,208900,19100,8.4,228000,228000,8.37719298245614
Stanislaus County,County,2006,Annual,N,Final,226100,208100,18000,7.9,226100,226100,7.961079168509509
Stanislaus County,County,2007,Annual,N,Final,229100,209300,19700,8.6,229000,229000,8.598865124399826
Stanislaus County,County,2008,Annual,N,Final,234100,208200,25900,11.1,234100,234100,11.063648013669372
Stanislaus County,County,2009,Annual,N,Final,237800,199700,38100,16.0,237800,237800,16.021867115222875
Stanislaus County,County,2010,Annual,N,Final,243700,202100,41600,17.1,243700,243700,17.0701682396389
Stanislaus County,County,2011,Annual,N,Final,241400,201600,39800,16.5,241400,241400,16.487158243579124
Stanislaus County,County,2012,Annual,N,Final,241300,205300,36100,14.9,241400,241400,14.960629921259844
Stanislaus County,County,2013,Annual,N,Final,240400,209000,31400,13.1,240400,240400,13.061564059900165
Stanislaus County,County,2014,Annual,N,Final,240500,213300,27200,11.3,240500,240500,11.30977130977131
Stanislaus County,County,2015,Annual,N,Final,241100,218100,23000,9.5,241100,241100,9.539610120282042
Stanislaus County,County,2016,Annual,N,Final,243600,222500,21000,8.6,243500,243500,8.620689655172415
Stanislaus County,County,2017,Annual,N,Final,243500,225300,18300,7.5,243600,243600,7.515400410677618
Stanislaus County,County,2018,Annual,N,Final,244400,228700,15800,6.4,244500,244500,6.46481178396072
Stanislaus County,County,2019,Annual,N,Final,244500,229600,14900,6.1,244500,244500,6.0940695296523515
Stanislaus County,County,2020,Annual,N,Final,244300,217900,26400,10.8,244300,244300,10.806385591485878
Stanislaus County,County,2021,Annual,N,Final,243000,222900,20100,8.3,243000,243000,8.271604938271606
Stanislaus County,County,2022,Annual,N,Final,245100,231700,13300,5.4,245000,245000,5.426356589147287
Stanislaus County,County,2023,Annual,N,Final,249300,233600,15700,6.3,249300,249300,6.297633373445648
Stanislaus County,County,2024,Annual,N,Final,253600,236200,17500,6.9,253700,253700,6.900630914826499
Sutter County,County,1990,Annual,N,Final,33200,28500,4700,14.1,33200,33200,14.156626506024098
Sutter County,County,1991,Annual,N,Final,34600,28700,5900,17.1,34600,34600,17.052023121387283
Sutter County,County,1992,Annual,N,Final,34100,27400,6700,19.7,34100,34100,19.64809384164223
Sutter County,County,1993,Annual,N,Final,34700,28100,6500,18.8,34600,34600,18.73198847262248
Sutter County,County,1994,Annual,N,Final,34000,28300,5700,16.8,34000,34000,16.76470588235294
Sutter County,County,1995,Annual,N,Final,34200,28400,5900,17.2,34300,34300,17.251461988304094
Sutter County,County,1996,Annual,N,Final,34200,28700,5500,16.1,34200,34200,16.08187134502924
Sutter County,County,1997,Annual,N,Final,35300,29900,5400,15.2,35300,35300,15.29745042492918
Sutter County,County,1998,Annual,N,Final,35400,29900,5500,15.6,35400,35400,15.53672316384181
Sutter County,County,1999,Annual,N,Final,35600,30900,4700,13.1,35600,35600,13.202247191011235
Sutter County,County,2000,Annual,N,Final,37900,34300,3500,9.3,37800,37800,9.234828496042216
Sutter County,County,2001,Annual,N,Final,38500,34700,3800,9.8,38500,38500,9.87012987012987
Sutter County,County,2002,Annual,N,Final,39200,34800,4300,11.1,39100,39100,10.96938775510204
Sutter County,County,2003,Annual,N,Final,39600,35100,4500,11.3,39600,39600,11.363636363636363
Sutter County,County,2004,Annual,N,Final,40200,35900,4300,10.6,40200,40200,10.696517412935323
Sutter County,County,2005,Annual,N,Final,40200,36400,3900,9.6,40300,40300,9.701492537313433
Sutter County,County,2006,Annual,N,Final,40700,37100,3600,8.9,40700,40700,8.845208845208845
Sutter County,County,2007,Annual,N,Final,41400,37400,4000,9.6,41400,41400,9.66183574879227
Sutter County,County,2008,Annual,N,Final,41500,36400,5100,12.3,41500,41500,12.289156626506024
Sutter County,County,2009,Annual,N,Final,42500,35300,7200,17.0,42500,42500,16.941176470588236
Sutter County,County,2010,Annual,N,Final,46100,37500,8500,18.5,46000,46000,18.43817787418655
Sutter County,County,2011,Annual,N,Final,45800,37400,8300,18.2,45700,45700,18.12227074235808
Sutter County,County,2012,Annual,N,Final,45400,37800,7700,16.9,45500,45500,16.96035242290749
Sutter County,County,2013,Annual,N,Final,44700,38100,6600,14.8,44700,44700,14.76510067114094
Sutter County,County,2014,Annual,N,Final,44300,38600,5700,12.8,44300,44300,12.866817155756207
Sutter County,County,2015,Annual,N,Final,44700,39900,4800,10.7,44700,44700,10.738255033557047
Sutter County,County,2016,Annual,N,Final,44000,39600,4400,10.0,44000,44000,10.0
Sutter County,County,2017,Annual,N,Final,44100,40200,4000,9.0,44200,44200,9.070294784580499
Sutter County,County,2018,Annual,N,Final,44000,40500,3400,7.8,43900,43900,7.727272727272727
Sutter County,County,2019,Annual,N,Final,44600,41200,3400,7.6,44600,44600,7.623318385650224
Sutter County,County,2020,Annual,N,Final,44600,39400,5200,11.6,44600,44600,11.659192825112108
Sutter County,County,2021,Annual,N,Final,44100,40000,4100,9.3,44100,44100,9.297052154195011
Sutter County,County,2022,Annual,N,Final,44400,41300,3100,7.0,44400,44400,6.981981981981981
Sutter County,County,2023,Annual,N,Final,44900,41300,3600,8.1,44900,44900,8.017817371937639
Sutter County,County,2024,Annual,N,Final,45800,41800,3900,8.6,45700,45700,8.51528384279476
Tehama County,County,1990,Annual,N,Final,19940,17950,1990,10.0,19940,19940,9.979939819458375
Tehama County,County,1991,Annual,N,Final,21220,18750,2470,11.6,21220,21220,11.639962299717247
Tehama County,County,1992,Annual,N,Final,23030,20050,2980,12.9,23030,23030,12.939643942683457
Tehama County,County,1993,Annual,N,Final,23300,20230,3070,13.2,23300,23300,13.17596566523605
Tehama County,County,1994,Annual,N,Final,23870,21150,2720,11.4,23870,23870,11.395056556346878
Tehama County,County,1995,Annual,N,Final,23040,20430,2610,11.3,23040,23040,11.328125
Tehama County,County,1996,Annual,N,Final,22860,20400,2460,10.8,22860,22860,10.761154855643044
Tehama County,County,1997,Annual,N,Final,24000,21780,2220,9.3,24000,24000,9.25
Tehama County,County,1998,Annual,N,Final,23950,21850,2090,8.7,23940,23940,8.726513569937369
Tehama County,County,1999,Annual,N,Final,24160,22520,1640,6.8,24160,24160,6.788079470198675
Tehama County,County,2000,Annual,N,Final,23630,22100,1530,6.5,23630,23630,6.474820143884892
Tehama County,County,2001,Annual,N,Final,24580,22970,1620,6.6,24590,24590,6.590724165988608
Tehama County,County,2002,Annual,N,Final,25560,23700,1850,7.2,25550,25550,7.237871674491394
Tehama County,County,2003,Annual,N,Final,25700,23710,1990,7.8,25700,25700,7.743190661478599
Tehama County,County,2004,Annual,N,Final,25390,23510,1880,7.4,25390,25390,7.404489956675857
Tehama County,County,2005,Annual,N,Final,25350,23620,1740,6.8,25360,25360,6.8639053254437865
Tehama County,County,2006,Annual,N,Final,25250,23620,1630,6.5,25250,25250,6.455445544554456
Tehama County,County,2007,Annual,N,Final,25100,23300,1800,7.2,25100,25100,7.171314741035857
Tehama County,County,2008,Annual,N,Final,25410,23070,2340,9.2,25410,25410,9.208972845336481
Tehama County,County,2009,Annual,N,Final,25690,22060,3630,14.1,25690,25690,14.1300116776956
Tehama County,County,2010,Annual,N,Final,25760,21750,4000,15.6,25750,25750,15.527950310559005
Tehama County,County,2011,Annual,N,Final,25480,21660,3820,15.0,25480,25480,14.992150706436421
Tehama County,County,2012,Annual,N,Final,25180,21710,3470,13.8,25180,25180,13.780778395552026
Tehama County,County,2013,Annual,N,Final,25030,22090,2930,11.7,25020,25020,11.705952856572113
Tehama County,County,2014,Annual,N,Final,25070,22630,2440,9.7,25070,25070,9.732748304746709
Tehama County,County,2015,Annual,N,Final,25030,23040,1990,7.9,25030,25030,7.950459448661606
Tehama County,County,2016,Annual,N,Final,26020,24210,1810,6.9,26020,26020,6.956187548039969
Tehama County,County,2017,Annual,N,Final,26480,24830,1650,6.2,26480,26480,6.231117824773414
Tehama County,County,2018,Annual,N,Final,26420,24950,1470,5.6,26420,26420,5.563966691900076
Tehama County,County,2019,Annual,N,Final,26590,25130,1460,5.5,26590,26590,5.490786009778112
Tehama County,County,2020,Annual,N,Final,26620,24290,2330,8.8,26620,26620,8.75281743050338
Tehama County,County,2021,Annual,N,Final,26540,24690,1850,7.0,26540,26540,6.9706103993971364
Tehama County,County,2022,Annual,N,Final,26590,25310,1270,4.8,26580,26580,4.776231666039864
Tehama County,County,2023,Annual,N,Final,27210,25700,1510,5.6,27210,27210,5.549430356486586
Tehama County,County,2024,Annual,N,Final,27080,25400,1690,6.2,27090,27090,6.240768094534712
Trinity County,County,1990,Annual,N,Final,5350,4680,670,12.5,5350,5350,12.52336448598131
Trinity County,County,1991,Annual,N,Final,5140,4390,750,14.6,5140,5140,14.591439688715955
Trinity County,County,1992,Annual,N,Final,5270,4380,890,16.9,5270,5270,16.888045540796963
Trinity County,County,1993,Annual,N,Final,5180,4310,870,16.7,5180,5180,16.795366795366796
Trinity County,County,1994,Annual,N,Final,5270,4480,790,15.0,5270,5270,14.990512333965844
Trinity County,County,1995,Annual,N,Final,5270,4500,770,14.7,5270,5270,14.61100569259962
Trinity County,County,1996,Annual,N,Final,5150,4390,760,14.8,5150,5150,14.757281553398057
Trinity County,County,1997,Annual,N,Final,5150,4440,710,13.7,5150,5150,13.78640776699029
Trinity County,County,1998,Annual,N,Final,4990,4320,670,13.4,4990,4990,13.426853707414828
Trinity County,County,1999,Annual,N,Final,4850,4290,560,11.6,4850,4850,11.54639175257732
Trinity County,County,2000,Annual,N,Final,5110,4620,500,9.7,5120,5120,9.784735812133071
Trinity County,County,2001,Annual,N,Final,5400,4890,500,9.3,5390,5390,9.25925925925926
Trinity County,County,2002,Annual,N,Final,5410,4850,550,10.2,5400,5400,10.166358595194085
Trinity County,County,2003,Annual,N,Final,5400,4830,570,10.6,5400,5400,10.555555555555555
